instance,count,sign,layer,VIC,cluster,size,r2
FB7B_R,1,0,4.223071997,0.000575953,6,47.42749653,0.087914355
FB7C_L,2,-1,4.79483257,3.94E-05,,,
FB7C_R,3,-1,4.419417886,7.88E-05,,,
FB7D_a_L,2,-1,4.845234232,4.91E-05,,,
FB7D_a_R,2,-1,4.835353788,3.85E-05,,,
FB7D_b_L,2,-1,4.957973242,1.60E-05,,,
FB7D_b_R,2,-1,4.916022442,1.94E-05,,,
FB7E_L,3,-1,4.708716597,2.62E-05,,,
FB7E_R,3,-1,4.122051747,0.000388447,,,
FB7F_L,2,-1,4.937103896,1.65E-05,,,
FB7F_R,2,-1,4.619800433,3.48E-05,,,
FB7G_L,2,-1,4.568453593,0.000296335,,,
FB7G_R,2,-1,4.422934168,0.000385763,,,
FB7H_L,1,-1,4.997111571,2.25E-05,,,
FB7H_R,1,-1,4.868647485,4.85E-05,,,
FB7I_L,2,-1,4.922981005,5.49E-05,,,
FB7I_R,3,-1,4.751414747,3.81E-05,,,
FB7J_L,2,-1,4.70043899,0.000124395,,,
FB7J_R,2,-1,4.702568053,0.00011447,,,
FB7K_L,2,-1,4.839525702,4.60E-05,,,
FB7K_R,2,-1,4.545845546,0.000120203,,,
FB7L_L,3,-1,4.597310881,0.00021239,,,
FB7L_R,3,-1,4.195550512,0.000508957,6,102.1333852,0.017599697
FB7M_L,1,-1,4.618142294,0.000189395,,,
FB7M_R,1,-1,4.363092794,0.000259252,,,
FB8A_L,1,-1,4.943410805,1.40E-05,,,
FB8A_R,1,-1,4.554182799,0.00010822,,,
FB8B_L,2,-1,3.813876363,0.001321543,6,72.96705971,0.057563518
FB8B_R,2,-1,2.858688426,0.023113849,6,78.71267279,-0.005819885
FB8C_L,2,-1,4.368387916,0.00060106,4,173.0667912,-0.037415668
FB8C_R,2,-1,4.397906719,0.000187257,,,
FB8D_L,1,-1,4.656439442,0.000155733,,,
FB8D_R,1,-1,4.37883648,0.000423281,,,
FB8E_L,3,-1,4.8410689,0.000147873,,,
FB8E_R,2,-1,4.656933621,0.000154613,,,
FB8F_a_L,3,-1,4.965351379,1.73E-05,,,
FB8F_a_R,4,-1,4.703663887,3.38E-05,,,
FB8F_b_L,5,-1,4.986120662,1.60E-05,,,
FB8F_b_R,4,-1,4.554867081,0.000138444,,,
FB8G_L,3,-1,4.671981616,0.000159077,,,
FB8G_R,3,-1,4.478409265,0.00023476,,,
FB8H_L,3,-1,4.766809668,0.000117637,,,
FB8H_R,3,-1,4.311919385,0.000306662,,,
FB8I_L,3,-1,4.54681184,0.000201871,,,
FB8I_R,3,-1,4.067753733,0.000644885,6,137.1575576,-0.063543589
FB9A_L,3,-1,4.965207065,3.24E-05,,,
FB9A_R,3,-1,4.457835473,0.000232283,,,
FB9B_a_L,2,-1,5.063991911,3.65E-05,,,
FB9B_a_R,2,-1,4.832102493,7.18E-05,,,
FB9B_b_L,2,-1,5.052375526,4.27E-05,,,
FB9B_b_R,2,-1,4.621608989,0.000167115,,,
FB9B_c_L,2,-1,5.013569383,2.05E-05,,,
FB9B_c_R,2,-1,4.490191583,0.000419399,,,
FB9B_d_L,2,-1,4.989963005,5.27E-05,,,
FB9B_d_R,2,-1,4.571287722,0.000148362,,,
FB9B_e_L,2,-1,5.074109909,2.33E-05,,,
FB9B_e_R,2,-1,4.529908705,0.000433302,,,
FB9C_L,4,-1,4.927634999,2.83E-05,,,
FB9C_R,4,-1,4.460303871,0.000232137,,,
FC_L,2,1,4.787238776,2.82E-06,,,
FC_R,1,1,4.824094856,3.46E-06,,,
FC1A_L,9,1,4.878212452,2.14E-06,,,
FC1A_R,8,1,4.864202024,2.15E-06,,,
FC1B_L,10,1,4.848121551,3.28E-06,,,
FC1B_R,12,1,4.846417624,3.21E-06,,,
FC1C_a_L,6,1,4.78395901,1.05E-06,,,
FC1C_a_R,6,1,4.821154152,1.03E-06,,,
FC1C_b_L,7,1,4.773981103,0,,,
FC1C_b_R,10,1,4.778182238,1.06E-06,,,
FC1D_L,14,1,4.864243795,1.07E-06,,,
FC1D_R,11,1,4.866591096,1.12E-06,,,
FC1E_L,10,1,4.828154619,0,,,
FC1E_R,12,1,4.816466173,0,,,
FC1F_L,9,1,4.8362158,3.25E-06,,,
FC1F_R,6,1,4.787946155,3.20E-06,,,
FC2A_L,9,1,4.899596563,2.34E-06,,,
FC2A_R,9,1,4.913568948,5.47E-06,,,
FC2B_L,13,1,4.995541888,5.84E-06,,,
FC2B_R,14,1,5.001339628,7.09E-06,,,
FC2C_L,23,1,4.87615654,1.66E-05,,,
FC2C_R,24,1,4.879845644,1.79E-05,,,
FC3_a_L,8,1,4.695910389,1.04E-06,,,
FC3_a_R,9,1,4.649528692,0,,,
FC3_b_L,9,1,4.651653036,0,,,
FC3_b_R,11,1,4.662934617,1.08E-06,,,
FC3_c_L,9,1,4.758838083,1.07E-06,,,
FC3_c_R,6,1,4.784916458,2.80E-06,,,
FLA001m_L,6,1,4.734167352,1.60E-05,,,
FLA001m_R,6,1,4.526458573,7.11E-05,,,
FLA002m_L,6,1,4.667313445,4.87E-05,,,
FLA002m_R,6,1,4.684076229,5.18E-05,,,
FLA003m_L,2,1,4.803494492,4.59E-05,,,
FLA003m_R,2,1,4.755089877,5.25E-05,,,
FLA004m_L,6,1,4.897049771,2.85E-05,,,
FLA004m_R,5,1,4.730839219,4.14E-05,,,
FLA005m_L,1,1,4.487897365,0.00022173,,,
FLA005m_R,2,1,4.465183957,0.000243858,,,
FLA006m_L,3,0,4.481804995,0.000146438,,,
FLA006m_R,3,0,4.439407928,0.000181046,,,
FLA009m_R,1,1,4.623358144,8.59E-05,,,
FLA016_L,1,1,4.397259103,3.65E-05,,,
FLA016_R,1,1,4.411342042,2.83E-05,,,
FLA017_L,1,-1,4.575680019,3.79E-05,,,
FLA017_R,1,-1,4.565115761,4.60E-05,,,
FLA018_R,2,0,4.923747439,3.18E-05,,,
FLA019_L,1,-1,4.435097674,7.81E-05,,,
FLA019_R,1,-1,4.442569445,8.91E-05,,,
FLA020_L,1,-1,4.806650498,3.71E-05,,,
FLA020_R,1,-1,4.779641969,4.30E-05,,,
FMRFa_Tv_L,3,0,4.929166649,1.47E-05,,,
FMRFa_Tv_R,1,0,4.992942613,1.19E-05,,,
FR1_L,9,1,4.993567011,1.05E-06,,,
FR1_R,9,1,4.987753079,1.02E-06,,,
FR2_L,9,1,4.774219976,0,,,
FR2_R,9,1,4.730943622,0,,,
FS1A_a_L,7,1,4.912079568,1.22E-05,,,
FS1A_a_R,9,1,4.928050902,1.08E-05,,,
FS1A_b_L,7,1,4.936975809,1.46E-05,,,
FS1A_b_R,6,1,4.899306819,1.39E-05,,,
FS1A_c_L,8,1,4.864682682,9.32E-06,,,
FS1A_c_R,10,1,4.882113921,1.11E-05,,,
FS1B_a_L,6,1,4.847083555,8.19E-06,,,
FS1B_a_R,7,1,4.874673014,7.66E-06,,,
FS1B_b_L,9,1,4.887067782,8.89E-06,,,
FS1B_b_R,7,1,4.859730278,8.43E-06,,,
FS2_L,20,1,4.935803277,9.55E-06,,,
FS2_R,22,1,4.941864182,8.97E-06,,,
FS3_a_L,6,1,4.870918397,3.22E-05,,,
FS3_a_R,9,1,4.851753888,2.40E-05,,,
FS3_b_L,8,1,4.757781112,0.000100192,,,
FS3_b_R,6,1,4.655834985,0.000163099,,,
FS3_c_L,8,1,4.863664238,5.13E-05,,,
FS3_c_R,6,1,4.887949705,2.48E-05,,,
FS3_d_L,15,1,4.592981362,0.000206221,,,
FS3_d_R,16,1,4.60777529,0.000197076,,,
FS3_L,2,1,4.549058987,0.000224306,,,
FS4A_L,29,1,4.701525314,9.95E-05,,,
FS4A_R,28,1,4.875181828,3.96E-05,,,
FS4B_L,17,1,4.833097143,4.54E-05,,,
FS4B_R,12,1,4.867546489,1.63E-05,,,
FS4C_L,14,1,4.812903828,1.78E-05,,,
FS4C_R,14,1,4.873856742,1.10E-05,,,
GLNO_L,2,0,4.705895558,5.75E-05,,,
GLNO_R,2,0,4.49893701,8.91E-05,,,
GNG001_0,1,-1,5.744239352,0,,,
GNG002_0,1,0,4.999438368,5.88E-06,,,
GNG003_0,1,-1,3.949430052,0.001532787,8,56.27303628,0.111556327
GNG004_0,1,-1,4.373832481,0.001508723,10,97.27761112,-1
GNG005_0,1,-1,4.530607319,4.22E-05,,,
GNG006_0,1,-1,4.349608247,0.000306253,,,
GNG007_0,1,-1,4.549595386,3.81E-05,,,
GNG008_0,1,-1,4.734099735,8.02E-06,,,
GNG009_0,2,-1,4.219944194,0.000108535,,,
GNG011_L,1,-1,4.57505538,2.47E-05,,,
GNG011_R,1,-1,4.461023427,2.88E-05,,,
GNG013_L,1,-1,4.674107401,3.86E-05,,,
GNG013_R,1,-1,4.521866174,3.22E-05,,,
GNG014_L,1,1,5.532700114,0,,,
GNG014_R,1,1,5.491672266,0,,,
GNG015_L,1,-1,5.348640492,0,,,
GNG015_R,1,-1,5.336852236,0,,,
GNG016_L,1,0,5.422487796,0,,,
GNG016_R,1,0,5.456978494,0,,,
GNG017_L,1,-1,5.444179533,0,,,
GNG017_R,1,-1,5.387413131,0,,,
GNG018_L,1,1,5.470733067,0,,,
GNG018_R,1,1,5.42599459,0,,,
GNG019_L,1,1,5.546744825,0,,,
GNG019_R,1,1,5.50927013,0,,,
GNG021_L,1,1,5.470998232,0,,,
GNG021_R,1,1,5.42088493,0,,,
GNG022_L,1,-1,5.181937814,5.68E-06,,,
GNG022_R,1,-1,5.215827159,4.55E-06,,,
GNG023_L,1,-1,5.078564894,1.09E-06,,,
GNG023_R,1,-1,5.035006995,1.15E-06,,,
GNG024_L,1,-1,5.714928476,0,,,
GNG024_R,1,-1,5.624355965,0,,,
GNG025_L,1,-1,5.3975871,0,,,
GNG025_R,1,-1,5.378124746,0,,,
GNG026_L,1,-1,5.457385938,0,,,
GNG026_R,1,-1,5.425164191,0,,,
GNG027_L,1,-1,5.4816515,0,,,
GNG027_R,1,-1,5.437750047,0,,,
GNG028_L,1,-1,5.165207248,0,,,
GNG028_R,1,-1,5.013637715,0,,,
GNG029_L,1,1,5.251649494,0,,,
GNG029_R,1,1,5.211221013,0,,,
GNG030_L,1,1,5.3990154,0,,,
GNG030_R,1,1,5.319785096,2.24E-06,,,
GNG031_L,1,-1,4.97141951,3.45E-06,,,
GNG031_R,1,-1,4.989849109,7.66E-06,,,
GNG032_L,1,-1,5.254150869,3.49E-06,,,
GNG032_R,1,-1,5.243314984,3.43E-06,,,
GNG033_L,1,1,5.537578704,0,,,
GNG033_R,1,1,5.433293825,0,,,
GNG034_L,1,1,4.631439003,2.41E-05,,,
GNG034_R,1,1,4.379731986,0.000768119,7,44.45058639,0.128817258
GNG035_L,1,-1,5.860116497,0,,,
GNG035_R,1,-1,5.882735536,0,,,
GNG036_L,1,-1,5.596736143,0,,,
GNG036_R,1,-1,5.430842368,0,,,
GNG037_L,1,1,5.507273181,0,,,
GNG037_R,1,1,5.317308869,0,,,
GNG038_L,1,-1,5.366970582,0,,,
GNG038_R,1,-1,5.398789933,0,,,
GNG039_L,1,-1,5.976701496,0,,,
GNG039_R,1,-1,5.909963367,0,,,
GNG040_L,1,1,5.46046904,2.19E-06,,,
GNG040_R,1,1,5.455945441,1.04E-06,,,
GNG041_L,1,-1,5.36575064,0,,,
GNG041_R,1,-1,5.388241033,0,,,
GNG042_L,1,-1,5.418872432,0,,,
GNG042_R,1,-1,5.370698884,0,,,
GNG043_L,1,0,5.159200864,0,,,
GNG043_R,1,0,5.199466467,1.02E-06,,,
GNG044_L,1,1,5.45682096,0,,,
GNG044_R,1,1,5.397239995,0,,,
GNG045_L,1,-1,4.997955033,1.75E-05,,,
GNG045_R,1,-1,5.008588816,1.54E-05,,,
GNG046_L,1,1,5.000312927,1.03E-06,,,
GNG046_R,1,1,4.900547847,0,,,
GNG047_L,1,-1,5.414130238,0,,,
GNG047_R,1,-1,5.494134053,0,,,
GNG048_L,1,-1,5.404704964,0,,,
GNG048_R,1,-1,5.319556753,0,,,
GNG049_L,1,1,4.989389702,1.91E-05,,,
GNG049_R,1,1,4.944729684,1.58E-05,,,
GNG050_L,1,1,5.596466706,0,,,
GNG050_R,1,1,5.520228801,0,,,
GNG051_L,1,-1,5.044536317,1.84E-05,,,
GNG051_R,1,-1,5.020040534,1.92E-05,,,
GNG052_L,1,-1,5.411622909,0,,,
GNG052_R,1,-1,5.380344956,0,,,
GNG053_L,1,-1,5.592725103,0,,,
GNG053_R,1,-1,5.505610164,0,,,
GNG054_L,1,-1,5.374186358,0,,,
GNG054_R,1,-1,5.260070478,0,,,
GNG055_L,1,-1,5.447238874,0,,,
GNG055_R,1,-1,5.414290586,0,,,
GNG056_L,1,0,5.344217476,0,,,
GNG056_R,1,0,5.269211266,0,,,
GNG057_L,1,-1,5.439806206,0,,,
GNG057_R,1,-1,5.341065691,0,,,
GNG058_L,1,1,5.050668101,9.12E-06,,,
GNG058_R,1,1,5.0235153,1.22E-05,,,
GNG059_L,1,1,5.402742246,0,,,
GNG059_R,1,1,5.463526247,0,,,
GNG060_L,1,0,5.113459268,5.77E-06,,,
GNG060_R,1,0,5.06355346,7.61E-06,,,
GNG061_L,1,1,5.777492722,0,,,
GNG061_R,1,1,5.774955038,0,,,
GNG062_L,1,-1,5.111572616,8.92E-06,,,
GNG062_R,1,-1,5.026487786,1.12E-05,,,
GNG063_L,1,-1,5.360018937,0,,,
GNG063_R,1,-1,5.355133717,0,,,
GNG064_L,1,1,5.113886082,5.89E-06,,,
GNG064_R,1,1,5.005502117,5.66E-06,,,
GNG065_L,1,1,5.428766521,0,,,
GNG065_R,1,1,5.43353266,0,,,
GNG066_L,1,-1,5.821752418,0,,,
GNG066_R,1,-1,5.735692227,0,,,
GNG067_L,1,0,4.965660081,2.60E-05,,,
GNG067_R,1,0,4.995525327,2.42E-05,,,
GNG068_L,1,-1,5.775398449,0,,,
GNG068_R,1,-1,5.762961623,0,,,
GNG069_L,1,-1,5.343083687,0,,,
GNG069_R,1,-1,5.318839821,0,,,
GNG070_L,1,-1,5.129679797,1.00E-05,,,
GNG070_R,1,-1,5.14383173,1.05E-05,,,
GNG071_L,1,-1,5.555454611,0,,,
GNG071_R,1,-1,5.5480067,0,,,
GNG072_L,1,-1,5.568987008,0,,,
GNG072_R,1,-1,5.475729126,0,,,
GNG073_L,1,-1,5.098694199,0,,,
GNG073_R,1,-1,5.234880758,0,,,
GNG074_L,1,-1,5.38649671,0,,,
GNG074_R,1,-1,5.361564974,0,,,
GNG075_L,1,-1,5.710238748,0,,,
GNG075_R,1,-1,5.649934941,0,,,
GNG076_L,1,1,5.209480231,0,,,
GNG076_R,1,1,5.127326568,0,,,
GNG077_L,1,1,5.532844012,0,,,
GNG077_R,1,1,5.475426542,0,,,
GNG078_L,1,-1,5.333256317,0,,,
GNG078_R,1,-1,5.406987826,0,,,
GNG079_L,1,1,5.173983769,7.44E-06,,,
GNG079_R,1,1,5.200198357,7.67E-06,,,
GNG080_L,1,-1,5.555404383,0,,,
GNG080_R,1,-1,5.534847568,0,,,
GNG081_L,1,1,5.817586125,0,,,
GNG081_R,1,1,5.76543298,0,,,
GNG083_L,1,-1,5.768841715,0,,,
GNG083_R,1,-1,5.698073153,0,,,
GNG084_L,1,1,5.378918413,1.02E-06,,,
GNG084_R,1,1,5.304344261,1.07E-06,,,
GNG085_L,1,-1,4.515681454,1.05E-05,,,
GNG085_R,1,-1,4.305042608,0.000275454,,,
GNG086_L,1,1,5.303583136,0,,,
GNG086_R,1,1,5.458438232,0,,,
GNG087_L,1,-1,5.264638898,0,,,
GNG087_R,2,-1,4.988922865,0,,,
GNG088_L,1,-1,5.407094374,0,,,
GNG088_R,1,-1,5.1811256,0,,,
GNG089_L,1,1,5.433783015,0,,,
GNG089_R,1,1,5.205282257,0,,,
GNG090_L,1,-1,5.177319831,1.03E-05,,,
GNG090_R,1,-1,5.059407131,4.49E-06,,,
GNG091_L,1,-1,5.067150486,0,,,
GNG091_R,1,-1,4.803914627,0,,,
GNG092_L,1,-1,4.946627948,1.08E-06,,,
GNG092_R,1,-1,4.692111998,0,,,
GNG093_L,1,-1,4.893224589,5.63E-06,,,
GNG093_R,1,-1,4.826165987,1.01E-06,,,
GNG094_L,1,-1,5.209888807,7.61E-06,,,
GNG094_R,1,-1,5.046432493,7.76E-06,,,
GNG095_L,1,-1,5.433858439,0,,,
GNG095_R,1,-1,5.374356993,0,,,
GNG096_L,1,-1,5.174141388,1.50E-05,,,
GNG096_R,1,-1,5.05705906,9.29E-06,,,
GNG097_L,1,-1,5.372516953,0,,,
GNG097_R,1,-1,5.021581085,3.45E-05,,,
GNG099_L,1,-1,5.834711342,0,,,
GNG099_R,1,-1,5.709735464,0,,,
GNG100_L,1,1,3.977067645,0.003100229,4,48.14083804,-0.54955536
GNG100_R,1,1,4.106998041,0.00058394,4,61.09480599,0.22770666
GNG101_L,1,0,4.726350723,3.51E-05,,,
GNG101_R,1,0,4.650455468,4.30E-05,,,
GNG102_L,1,-1,5.026929791,1.09E-06,,,
GNG102_R,1,-1,4.434097935,1.27E-05,,,
GNG103_L,1,-1,4.047105537,0.000446577,,,
GNG103_R,1,-1,4.31436733,9.66E-05,,,
GNG104_L,1,1,4.58743394,4.25E-05,,,
GNG104_R,1,1,4.58447342,4.90E-05,,,
GNG105_L,1,1,4.432766086,3.03E-05,,,
GNG105_R,1,1,4.182114016,0.000562982,7,35.95475113,0.036089199
GNG106_L,1,1,4.559310095,1.45E-05,,,
GNG106_R,1,1,4.136515303,0.001265882,3,33.77864664,-0.854634004
GNG107_L,1,-1,5.099587439,9.17E-06,,,
GNG107_R,1,-1,5.047435244,9.37E-06,,,
GNG108_L,1,1,5.246103341,0,,,
GNG108_R,1,1,5.186916303,0,,,
GNG109_L,1,-1,5.534654188,0,,,
GNG109_R,1,-1,5.421655948,0,,,
GNG111_L,1,-1,5.660937978,0,,,
GNG111_R,1,-1,5.605696648,0,,,
GNG112_L,1,1,4.433175694,6.47E-05,,,
GNG112_R,1,1,4.396780456,0.000117151,,,
GNG113_L,1,-1,4.330054121,7.77E-05,,,
GNG113_R,1,-1,4.33307889,5.54E-05,,,
GNG114_L,1,-1,4.56168308,2.69E-05,,,
GNG114_R,1,-1,4.415013443,2.51E-05,,,
GNG115_L,1,-1,5.154824491,0,,,
GNG115_R,1,-1,5.136609774,0,,,
GNG116_L,1,-1,5.389626676,0,,,
GNG116_R,1,-1,5.347272824,0,,,
GNG117_L,1,1,5.070736785,9.19E-06,,,
GNG117_R,1,1,5.023858086,8.00E-06,,,
GNG118_L,1,-1,5.053151743,8.47E-06,,,
GNG118_R,1,-1,5.072389978,2.29E-06,,,
GNG119_L,1,-1,4.672955457,2.07E-05,,,
GNG119_R,1,-1,4.455832358,3.22E-05,,,
GNG120_L,1,1,5.321439457,0,,,
GNG120_R,1,1,5.08105914,0,,,
GNG121_L,1,-1,4.7320174,2.82E-05,,,
GNG121_R,1,-1,4.862567071,1.78E-05,,,
GNG122_L,1,1,4.635917458,1.72E-05,,,
GNG122_R,1,1,4.447358995,2.09E-05,,,
GNG123_L,1,1,5.519603529,0,,,
GNG123_R,1,1,5.335464015,0,,,
GNG124_L,1,-1,4.143540715,0.001039638,10,28.30000879,-0.444997374
GNG124_R,1,-1,4.333472993,7.07E-05,,,
GNG125_L,1,-1,5.587587424,0,,,
GNG125_R,1,-1,5.511081614,0,,,
GNG126_L,1,-1,4.563597191,1.06E-05,,,
GNG126_R,1,-1,4.558973184,1.08E-05,,,
GNG127_L,1,-1,4.330122795,0.000274218,,,
GNG127_R,1,-1,4.276766526,0.000313796,,,
GNG128_L,1,1,5.134714362,0,,,
GNG128_R,1,1,5.116110799,0,,,
GNG129_L,1,-1,5.162438577,0,,,
GNG129_R,1,-1,4.834967689,0,,,
GNG130_L,1,-1,5.095354799,1.05E-06,,,
GNG130_R,1,-1,5.133188495,0,,,
GNG131_L,1,-1,5.353219478,0,,,
GNG131_R,1,-1,5.236316464,0,,,
GNG132_L,1,1,5.446766349,0,,,
GNG132_R,1,1,5.430114441,0,,,
GNG133_L,1,0,4.278942996,0.000198576,,,
GNG133_R,1,0,4.351381818,0.000168008,,,
GNG134_L,1,1,4.751922333,1.76E-05,,,
GNG134_R,1,1,4.792702998,1.46E-05,,,
GNG135_L,1,1,5.237568335,0,,,
GNG135_R,1,1,5.209302647,0,,,
GNG136_L,1,1,5.455406579,0,,,
GNG136_R,1,1,5.3576975,0,,,
GNG137_L,1,0,4.944893367,0,,,
GNG137_R,1,0,5.303192828,0,,,
GNG139_L,1,-1,5.029517752,7.56E-06,,,
GNG139_R,1,-1,4.914296165,2.23E-06,,,
GNG140_L,1,-1,5.436886922,0,,,
GNG140_R,1,-1,5.305831584,0,,,
GNG141_L,1,0,5.664760777,0,,,
GNG141_R,1,0,5.425595928,0,,,
GNG142_L,1,1,5.563613747,0,,,
GNG142_R,1,1,5.534949441,0,,,
GNG143_L,1,1,5.345263619,0,,,
GNG143_R,1,1,5.259233023,0,,,
GNG144_L,1,-1,4.673621207,9.77E-06,,,
GNG144_R,1,-1,4.503801962,4.50E-05,,,
GNG145_L,1,-1,5.246114137,0,,,
GNG145_R,1,-1,5.031614074,0,,,
GNG146_L,1,-1,4.342616392,1.43E-05,,,
GNG146_R,1,-1,4.338255668,1.44E-05,,,
GNG147_L,1,-1,5.005930333,1.16E-06,,,
GNG147_R,2,-1,5.14186113,2.81E-06,,,
GNG148_L,1,1,5.091554214,3.43E-06,,,
GNG148_R,1,1,4.995402278,7.04E-06,,,
GNG149_L,1,-1,4.571270063,1.58E-05,,,
GNG149_R,1,-1,4.415258254,0.000111632,,,
GNG150_L,1,-1,4.954823334,3.30E-06,,,
GNG150_R,1,-1,4.782040422,5.68E-06,,,
GNG152_L,1,1,5.276696579,2.29E-06,,,
GNG152_R,1,1,5.134720595,0,,,
GNG153_L,1,-1,5.31447136,0,,,
GNG153_R,1,-1,5.311325848,0,,,
GNG154_L,1,-1,5.190413684,0,,,
GNG154_R,1,-1,5.152773072,0,,,
GNG155_L,1,-1,5.481797398,0,,,
GNG155_R,1,-1,5.381557159,0,,,
GNG156_L,1,1,5.401059708,0,,,
GNG156_R,1,1,5.272432213,0,,,
GNG157_L,1,0,5.033088442,5.68E-06,,,
GNG157_R,1,0,4.948304166,7.08E-06,,,
GNG158_L,1,1,5.199963227,8.74E-06,,,
GNG158_R,1,1,5.121741324,7.91E-06,,,
GNG159_L,1,1,5.129373798,0,,,
GNG159_R,1,1,5.076873826,0,,,
GNG160_L,1,-1,4.459766002,4.99E-05,,,
GNG160_R,1,-1,4.544173348,3.45E-05,,,
GNG161_L,1,-1,4.585275417,6.99E-05,,,
GNG161_R,1,-1,4.389864113,6.17E-05,,,
GNG162_L,1,-1,4.798012256,2.21E-06,,,
GNG162_R,1,-1,4.2490476,0.000239112,,,
GNG163_L,2,1,4.376207909,0.000484522,,,
GNG163_R,2,1,4.163435934,0.000401968,,,
GNG164_L,1,-1,5.513711397,0,,,
GNG164_R,1,-1,5.45781444,0,,,
GNG165_L,2,1,5.538496974,0,,,
GNG165_R,2,1,5.315475534,0,,,
GNG166_L,1,-1,4.780299324,2.13E-05,,,
GNG166_R,1,-1,4.788952245,1.92E-05,,,
GNG167_L,1,1,5.344647352,0,,,
GNG167_R,1,1,5.254974053,0,,,
GNG168_L,1,-1,5.779918515,0,,,
GNG168_R,1,-1,5.729874305,0,,,
GNG169_L,1,1,5.478516177,0,,,
GNG169_R,1,1,5.348772089,0,,,
GNG170_L,1,1,5.33938773,1.02E-06,,,
GNG170_R,1,1,5.341809163,0,,,
GNG171_L,1,1,5.080498561,0,,,
GNG171_R,1,1,5.139988231,0,,,
GNG172_L,1,1,5.617208997,0,,,
GNG172_R,1,1,5.280166083,0,,,
GNG173_L,1,-1,5.593627361,0,,,
GNG173_R,1,-1,5.493778525,0,,,
GNG174_L,1,1,5.572750049,0,,,
GNG174_R,1,1,5.457722974,0,,,
GNG175_L,1,-1,5.195315918,0,,,
GNG175_R,1,-1,5.019775978,5.06E-06,,,
GNG176_L,1,1,5.227256747,0,,,
GNG176_R,1,1,4.818290272,0,,,
GNG177_L,1,-1,5.708384409,0,,,
GNG177_R,1,-1,5.58580066,0,,,
GNG178_L,1,-1,5.355318877,0,,,
GNG178_R,1,-1,5.285018455,0,,,
GNG179_L,1,-1,5.536254289,0,,,
GNG179_R,1,-1,5.406368359,0,,,
GNG180_L,1,-1,5.374171997,0,,,
GNG180_R,1,-1,5.297181041,0,,,
GNG181_L,1,-1,5.516354254,0,,,
GNG181_R,1,-1,5.388178178,0,,,
GNG182_L,1,-1,5.301507163,0,,,
GNG182_R,1,-1,5.27416367,0,,,
GNG183_L,1,1,5.337879436,0,,,
GNG183_R,1,1,5.183336383,0,,,
GNG184_L,1,-1,5.393281697,0,,,
GNG184_R,1,-1,5.290673024,0,,,
GNG185_L,1,1,5.185574699,0,,,
GNG185_R,1,1,4.894936272,0,,,
GNG186_L,1,-1,5.388803794,0,,,
GNG186_R,1,-1,5.308017702,0,,,
GNG187_L,1,1,5.529211625,0,,,
GNG187_R,1,1,5.460044732,0,,,
GNG188_L,1,1,5.32964872,0,,,
GNG188_R,1,1,5.322737721,0,,,
GNG189_L,1,-1,5.195894785,5.79E-06,,,
GNG189_R,1,-1,4.987935415,7.62E-06,,,
GNG190_L,1,0,4.888312385,0,,,
GNG190_R,1,0,4.971284525,0,,,
GNG191_L,1,1,5.043002707,0,,,
GNG191_R,1,1,5.075711731,0,,,
GNG192_L,1,1,5.244109265,0,,,
GNG192_R,1,1,5.330771191,0,,,
GNG194_L,1,-1,4.4723723,4.01E-05,,,
GNG194_R,1,-1,4.294681988,9.66E-05,,,
GNG195_L,1,-1,5.610497262,0,,,
GNG195_R,1,-1,5.15757658,0,,,
GNG196_L,1,1,5.309114781,6.76E-06,,,
GNG196_R,1,1,5.314305686,7.05E-06,,,
GNG197_L,1,1,5.275872273,0,,,
GNG197_R,1,1,5.113017127,0,,,
GNG198_L,1,-1,4.901855923,1.46E-05,,,
GNG198_R,2,-1,4.826495143,8.58E-06,,,
GNG199_L,1,1,5.185568456,0,,,
GNG199_R,1,1,5.077662426,0,,,
GNG200_L,1,1,5.838262908,0,,,
GNG200_R,1,1,5.74515674,0,,,
GNG201_L,1,-1,5.209214503,0,,,
GNG201_R,1,-1,5.069825611,0,,,
GNG202_L,1,-1,5.097136631,0,,,
GNG202_R,1,-1,4.965749263,1.03E-06,,,
GNG203_L,1,-1,5.203228469,0,,,
GNG203_R,1,-1,5.066506516,0,,,
GNG204_L,1,1,5.024962536,4.54E-06,,,
GNG204_R,1,1,5.037944362,3.32E-06,,,
GNG205_L,1,-1,4.806752781,3.56E-06,,,
GNG205_R,1,-1,4.707127332,2.19E-06,,,
GNG206_L,1,-1,5.642423552,0,,,
GNG206_R,1,-1,5.651215573,0,,,
GNG207_L,1,1,5.550344787,0,,,
GNG207_R,1,1,5.459011121,0,,,
GNG208_L,1,1,5.140471144,0,,,
GNG208_R,1,1,4.843846235,0,,,
GNG209_L,1,1,5.418225447,0,,,
GNG209_R,1,1,5.40657666,0,,,
GNG210_L,1,1,5.087889804,7.22E-06,,,
GNG210_R,1,1,4.877382937,2.20E-06,,,
GNG211_L,1,1,4.988696925,0,,,
GNG211_R,1,1,4.960209078,0,,,
GNG212_L,1,1,4.734690484,3.44E-06,,,
GNG212_R,1,1,4.812544488,0,,,
GNG213_L,1,-1,5.237304876,0,,,
GNG213_R,1,-1,5.155644037,0,,,
GNG214_L,1,-1,5.364926532,0,,,
GNG214_R,1,-1,5.570685259,0,,,
GNG215_L,1,1,5.181155085,0,,,
GNG215_R,1,1,5.212444126,0,,,
GNG216_L,1,1,5.346350556,0,,,
